F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-InputStream,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-Mapper,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-static,F17-final,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-sigalg,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-GenerateKey,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
2656,org/apache/tools/ant/property,org/apache/tools/ant/property/ResolvePropertyMap.java,1559,True,21,5,212,1,12,37,4,8,0.652777777778,61,69,1.13114754098,0.761904761905,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.0902255639098,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.000819000819001,0.000819000819001,0.000819000819001,1.0,0.111111111111,0.00329218106996,0.247368421053,0.451748192471,-0.777777777778,0.00584795321637,0.0760233918129,0.451748192471,1.0,1.0,6,1777,1559,2656,0,0.0,0,0,0,0,0.0,107,17,1,125,0,90,0,0.285452831611,0,517,0,39,1,0,557,478,0.246406853863,329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1207,13497,92,970,0
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,17,45,23340,2,12,3193,4,407,0.526376146789,414,344,0.830917874396,0.294117647059,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,STYLE,0.0108604845447,DLS_DEAD_LOCAL_STORE,20,3,1,0.307944307944,0.004914004914,0.000819000819001,-1.0,0.615384615385,0.00788954635108,0.247368421053,0.451748192471,0.230769230769,0.00584795321637,0.0760233918129,0.451748192471,-0.36170212766,-1.0,5,1819,1576,2698,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1008,13497,7,885,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,16,45,23340,2,0,3193,4,407,0.279816513761,414,344,0.830917874396,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.307944307944,0.004914004914,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.36170212766,-1.0,40,8055,3551,8934,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1008,13497,7,885,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,16,45,23340,2,0,3193,4,407,0.235091743119,414,344,0.830917874396,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.307944307944,0.004914004914,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.36170212766,-1.0,40,8055,3551,8934,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1008,13497,7,885,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,8,45,23340,2,8,3193,3,407,0.362385321101,414,344,0.830917874396,0.701923076923,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0509607351713,NM_CONFUSING,19,3,0,0.307944307944,0.004914004914,0.0004095004095,-0.5,0.360655737705,0.00922332706262,0.305882352941,0.451478561201,-0.27868852459,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-1.0,46,9230,3615,10109,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1008,13497,7,885,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,3,45,23340,2,6,3193,1,407,0.548165137615,414,344,0.830917874396,0.833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0509607351713,NM_CONFUSING,19,3,0,0.307944307944,0.004914004914,0.0004095004095,-0.5,0.360655737705,0.00922332706262,0.305882352941,0.451478561201,-0.27868852459,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-1.0,46,9230,3615,10109,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1008,13497,7,885,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3615,True,82,45,23340,2,12,3193,16,407,0.389908256881,414,344,0.830917874396,0.560975609756,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0659983291562,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.307944307944,0.004914004914,0.000819000819001,-1.0,0.0632911392405,0.00237141483737,0.305882352941,0.451478561201,-0.873417721519,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-1.0,34,7762,3501,8641,78,0.0,9,4,74,91,0.0039690597839,774,118,60,952,0,656,0,0.135804260761,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,130,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1008,13497,7,885,1
9114,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTaskTest.java,3559,True,3,7,23340,1,4,3193,1,407,0.688524590164,32,19,0.59375,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,CORRECTNESS,0.0710108604845,IJU_TEARDOWN_NO_SUPER,7,2,1,0.307944307944,0.000819000819001,0.000819000819001,1.0,0.764705882353,0.0179930795848,0.6875,0.235174347006,0.529411764706,0.0,0.0643274853801,0.235174347006,-0.36170212766,1.0,14,8235,3559,9114,78,0.0,9,4,74,91,0.0039690597839,87,53,1,141,0,34,0,0.0721365779429,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,2774,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,7,885,0
4925,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,2474,True,3,24,23340,1,6,3193,1,407,0.370731707317,170,201,1.18235294118,0.833333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,BAD_PRACTICE,0.0509607351713,NM_CONFUSING,19,3,0,0.307944307944,0.000819000819001,0.0004095004095,-0.5,0.360655737705,0.00922332706262,0.305882352941,0.451478561201,-0.27868852459,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-1.0,13,4046,2474,4925,78,0.0,9,4,74,91,0.0039690597839,59,20,0,79,0,39,0,0.128130942096,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,1208,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2087,13497,7,885,1
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4370,True,36,29,23340,4,0,3193,7,407,0.70581257414,454,305,0.671806167401,1.0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,BAD_PRACTICE,0.00751879699248,DE_MIGHT_IGNORE,16,2,4,0.307944307944,0.00655200655201,0.003276003276,-1.0,0.333333333333,0.00888888888889,0.305882352941,0.451478561201,-0.333333333333,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-0.25,163,12615,4370,13494,78,0.0,9,4,74,91,0.0039690597839,2312,810,76,3198,0,1502,0,0.139394495747,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,542,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1420,13497,7,885,1
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4370,True,100,29,23340,4,0,3193,19,407,0.550415183867,454,305,0.671806167401,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,BAD_PRACTICE,0.00751879699248,DE_MIGHT_IGNORE,19,3,1,0.307944307944,0.00655200655201,0.000819000819001,1.0,0.333333333333,0.00888888888889,0.305882352941,0.451478561201,-0.333333333333,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-0.25,54,6109,3062,6988,78,0.0,9,4,74,91,0.0039690597839,2312,810,76,3198,0,1502,0,0.139394495747,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,542,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1420,13497,7,885,0
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4370,True,44,29,23340,4,16,3193,10,407,0.246737841044,454,305,0.671806167401,0.363636363636,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.307944307944,0.00655200655201,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.36170212766,-0.25,99,8123,3554,9002,78,0.0,9,4,74,91,0.0039690597839,2312,810,76,3198,0,1502,0,0.139394495747,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,542,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1420,13497,7,885,1
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4370,True,3,29,23340,4,6,3193,1,407,0.339264531435,454,305,0.671806167401,0.833333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,BAD_PRACTICE,0.0509607351713,NM_CONFUSING,19,3,0,0.307944307944,0.00655200655201,0.0004095004095,0.5,0.360655737705,0.00922332706262,0.305882352941,0.451478561201,-0.27868852459,0.00501253132832,0.062656641604,0.451478561201,-0.36170212766,-0.25,163,12615,4370,13494,78,0.0,9,4,74,91,0.0039690597839,2312,810,76,3198,0,1502,0,0.139394495747,0,71852,0,51872,6798,0,130522,19980,0.0792049613379,542,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1420,13497,7,885,0
