F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
0.0,1.0,0.196428571429,0.00209059233449,-0.607142857143,254,0.903381642512,0.833224115334,13,17784,2,14430,close
-1.0,-1.0,0.139240506329,0.00348432055749,-0.721518987342,254,0.910256410256,0.642857142857,13,17784,2,14430,open
0.0,-1.0,0.196428571429,0.00209059233449,-0.607142857143,254,0.910256410256,0.752976190476,13,17784,3,14430,open
0.0,-1.0,0.196428571429,0.00209059233449,-0.607142857143,20,0.58217270195,0.728662420382,4,17784,2,14430,open
-1.0,-1.0,0.214285714286,0.012543554007,-0.571428571429,20,0.495951417004,0.893023255814,4,17784,3,14430,open
-1.0,-1.0,0.0,0.00348432055749,-1.0,319,1.03333333333,0.837837837838,12,4880,2,1526,open
-1.0,-1.0,0.0,0.00348432055749,-1.0,319,1.4,0.698630136986,12,17995,2,2809,open
1.0,0.0,0.230769230769,0.000696864111498,-0.538461538462,319,0.437093916125,0.910594860964,12,4880,1,1526,close
0.0,0.0,0.0,0.00209059233449,-1.0,319,0.437093916125,0.697993664203,12,4880,3,1526,open
-1.0,0.0,0.472222222222,0.012543554007,-0.0555555555556,319,0.437093916125,0.475536782823,12,4880,3,1526,open
-1.0,0.0,0.472222222222,0.012543554007,-0.0555555555556,319,0.437093916125,0.449137627596,12,4880,3,1526,open
1.0,0.0,0.148148148148,0.012543554007,-0.703703703704,319,0.437093916125,0.574093629004,12,4880,3,1526,close
0.0,0.0,0.148148148148,0.012543554007,-0.703703703704,319,0.437093916125,0.702921506512,12,4880,3,1526,close
0.166666666667,0.333333333333,0.310344827586,0.011149825784,-0.379310344828,319,0.493368700265,0.474892395983,12,17995,3,14641,open
0.333333333333,0.333333333333,0.472222222222,0.012543554007,-0.0555555555556,319,0.493368700265,0.9368723099,12,17995,2,14641,close
0.333333333333,0.333333333333,0.148148148148,0.012543554007,-0.703703703704,319,0.493368700265,0.946915351506,12,17995,3,14641,close
1.0,-0.882352941176,0.472222222222,0.012543554007,-0.0555555555556,341,0.247179487179,0.645257654966,18,17894,3,8017,close
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.761762509335,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.808812546677,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.766990291262,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.772218073189,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.777445855116,18,17894,3,11534,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.782673637043,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.787901418969,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.793129200896,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.798356982823,18,17894,3,12546,open
0.0,-0.882352941176,0.148936170213,0.0599303135889,-0.702127659574,341,0.247179487179,0.80358476475,18,17894,3,12546,open
1.0,1.0,0.148148148148,0.012543554007,-0.703703703704,341,0.367567567568,0.732638888889,18,17894,3,14540,close
0.0,-1.0,0.0,0.00209059233449,-1.0,341,0.357340720222,0.628434886499,18,17894,3,14540,open
0.0,-1.0,0.0,0.00209059233449,-1.0,341,0.357340720222,0.625821385902,18,17894,3,14540,open
0.0,-1.0,0.0,0.00209059233449,-1.0,341,0.357340720222,0.189366786141,18,17894,3,14540,open
0.0,-1.0,0.0,0.012543554007,-1.0,341,0.357340720222,0.154121863799,18,17894,3,14540,open
0.0,-1.0,0.0,0.012543554007,-1.0,341,0.357340720222,0.154719235364,18,17894,3,14540,open
0.0,-1.0,0.0,0.012543554007,-1.0,341,0.357340720222,0.164277180406,18,17894,3,14540,open
0.0,-1.0,0.0,0.012543554007,-1.0,341,0.357340720222,0.15531660693,18,17894,3,14540,open
0.0,-1.0,0.0,0.012543554007,-1.0,341,0.357340720222,0.152927120669,18,17894,3,14540,open
-1.0,-1.0,0.0,0.011149825784,-1.0,341,0.357340720222,0.433691756272,18,17894,2,2432,open
-1.0,-1.0,0.148148148148,0.012543554007,-0.703703703704,341,0.36,0.41689373297,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.36,0.975476839237,18,17894,3,14540,open
-1.0,-1.0,0.166666666667,0.012543554007,-0.666666666667,341,0.156545209177,0.428571428571,18,17894,3,14540,open
-1.0,-1.0,0.166666666667,0.012543554007,-0.666666666667,341,0.156545209177,0.448328267477,18,17894,3,14540,open
-1.0,-1.0,0.446428571429,0.011149825784,-0.107142857143,341,0.156545209177,0.301925025329,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.744680851064,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.651469098278,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.820668693009,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.786220871327,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.193515704154,18,17894,3,14540,open
-1.0,-1.0,0.125,0.012543554007,-0.75,341,0.156545209177,0.872340425532,18,17894,3,14540,open
1.0,-0.777777777778,0.125,0.012543554007,-0.75,10,0.473007712082,0.57459379616,3,17894,3,14540,close
0.0,-0.777777777778,0.0,0.00209059233449,-1.0,10,0.473007712082,0.424224519941,3,17894,3,14540,open
0.0,-0.777777777778,0.0,0.00209059233449,-1.0,10,0.473007712082,0.291482028557,3,17894,3,14540,open
0.0,-0.777777777778,0.0,0.012543554007,-1.0,10,0.473007712082,0.230428360414,3,17894,3,14540,open
0.0,-0.777777777778,0.0,0.012543554007,-1.0,10,0.473007712082,0.233382570162,3,17894,3,14540,open
0.0,-0.777777777778,0.0,0.012543554007,-1.0,10,0.473007712082,0.231905465288,3,17894,3,11084,open
0.0,-0.777777777778,0.0,0.012543554007,-1.0,10,0.473007712082,0.227474150665,3,17894,3,14540,open
1.0,1.0,0.5,0.011149825784,0.0,22,1.73333333333,0.957446808511,3,17196,2,13842,close
0.0,1.0,0.4,0.011149825784,-0.2,22,1.73333333333,0.595744680851,3,17196,3,13842,close
-1.0,-0.333333333333,0.416666666667,0.012543554007,-0.166666666667,22,0.383720930233,0.935114503817,3,17196,3,12775,open
0.0,-0.333333333333,0.472222222222,0.012543554007,-0.0555555555556,22,0.383720930233,0.477099236641,3,17196,3,12779,close
0.0,-0.333333333333,0.148148148148,0.012543554007,-0.703703703704,22,0.383720930233,0.503816793893,3,17196,3,12779,open
1.0,-0.818181818182,0.125,0.012543554007,-0.75,52,0.307961504812,0.494985250737,11,9449,3,6095,close
-1.0,-0.818181818182,0.0,0.012543554007,-1.0,52,0.307961504812,0.758112094395,11,9449,2,6095,open
-1.0,-0.818181818182,0.0,0.012543554007,-1.0,52,0.307961504812,0.697935103245,11,9449,2,6095,open
-1.0,-0.818181818182,0.0,0.012543554007,-1.0,52,0.307961504812,0.730383480826,11,9449,2,6095,open
0.0,-0.818181818182,0.196428571429,0.00209059233449,-0.607142857143,52,0.307961504812,0.126506531816,11,9449,2,6095,open
-1.0,-0.818181818182,0.145454545455,0.00348432055749,-0.709090909091,52,0.307961504812,0.98407079646,11,9449,2,1896,open
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.331838565022,0.474320241692,23,13119,2,9765,close
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.331838565022,0.719033232628,23,13119,3,9765,close
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.519379844961,0.861344537815,23,17995,2,14641,close
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.519379844961,0.806722689076,23,17995,2,14641,close
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.519379844961,0.915966386555,23,17995,2,14641,close
1.0,1.0,0.472222222222,0.012543554007,-0.0555555555556,1284,0.519379844961,0.756302521008,23,17995,2,14641,close
