F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,deleted
-1.0,-1.0,0.34,0.0256121587391,-0.2,574.0,0.314540059347,0.968441814596,22.0,15660.0,3.0,11036.0,close
-1.0,-1.0,0.5,0.0256121587391,0.0,574.0,0.314540059347,0.97896120973,22.0,15660.0,2.0,11036.0,close
-1.0,-1.0,0.710526315789,0.00591049817056,0.486842105263,574.0,0.314540059347,0.168967784352,22.0,15660.0,3.0,11036.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,128.0,1.24444444444,0.633027522936,5.0,12799.0,2.0,13092.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,204.0,0.341463414634,0.274131274131,5.0,17716.0,2.0,13092.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,293.0,0.335294117647,0.87265917603,8.0,17716.0,2.0,13092.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,deleted
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,deleted
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,163.0,0.651162790698,0.867469879518,8.0,16654.0,2.0,12030.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,200.0,0.356687898089,0.280334728033,5.0,17716.0,2.0,13092.0,close
-1.0,-1.0,0.285714285714,0.00450323670138,-0.285714285714,80.0,0.201725997843,0.374094931617,11.0,6864.0,2.0,1847.0,open
-1.0,-1.0,0.4,0.0256121587391,-0.2,80.0,0.201725997843,0.381335478681,11.0,6864.0,2.0,2240.0,close
-1.0,-1.0,0.4,0.0256121587391,-0.2,80.0,0.201725997843,0.477071600965,11.0,6864.0,2.0,2204.0,close
-1.0,-1.0,0.238095238095,0.00450323670138,-0.238095238095,80.0,0.201725997843,0.632341110217,11.0,6864.0,2.0,2240.0,close
0.0,-1.0,0.347107438017,0.00591049817056,-0.173553719008,80.0,0.201725997843,0.666130329847,11.0,6864.0,3.0,2240.0,close
-1.0,-1.0,0.0,0.0256121587391,-0.75,80.0,0.201725997843,0.912308930008,11.0,6864.0,2.0,2149.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.34,0.0256121587391,-0.2,80.0,0.28337236534,0.84958677686,11.0,6864.0,2.0,2240.0,close
-1.0,-1.0,0.34,0.0256121587391,-0.2,80.0,0.28337236534,0.61652892562,11.0,6864.0,3.0,2240.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
0.0,-1.0,0.278481012658,0.00591049817056,-0.253164556962,320.0,0.714285714286,0.604166666667,9.0,10242.0,2.0,13390.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,320.0,0.714285714286,0.859375,9.0,10242.0,3.0,13390.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,320.0,0.714285714286,0.911458333333,9.0,10242.0,3.0,13390.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,320.0,0.714285714286,0.958333333333,9.0,10242.0,3.0,13390.0,open
0.0,-1.0,0.261904761905,0.0256121587391,-0.261904761905,380.0,0.521276595745,0.335329341317,11.0,17998.0,2.0,13374.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,380.0,0.325301204819,0.488188976378,11.0,10242.0,3.0,13374.0,close
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,380.0,1.16981132075,0.606299212598,11.0,17998.0,3.0,13374.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,380.0,1.16981132075,0.700787401575,11.0,17998.0,3.0,13374.0,open
-1.0,-1.0,0.365217391304,0.0256121587391,-0.104347826087,380.0,1.16981132075,0.472440944882,11.0,17998.0,3.0,13374.0,close
-1.0,-1.0,0.2,0.00450323670138,-0.533333333333,380.0,0.8125,0.921875,11.0,12799.0,3.0,13374.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
-1.0,-1.0,0.2,0.00450323670138,-0.533333333333,380.0,0.658823529412,0.887417218543,11.0,11775.0,3.0,5740.0,open
0.0,-1.0,0.347107438017,0.00591049817056,-0.173553719008,380.0,0.658823529412,0.76821192053,11.0,11775.0,3.0,5740.0,open
0.0,-1.0,0.459459459459,0.0256121587391,-0.0810810810811,39.0,0.480769230769,0.333333333333,2.0,12799.0,3.0,13374.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,1.0,0.365217391304,0.0256121587391,-0.104347826087,32.0,0.753164556962,0.850340136054,4.0,12202.0,3.0,13814.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
-1.0,-1.0,0.586206896552,0.0256121587391,0.275862068966,140.0,1.05660377358,0.910256410256,5.0,17716.0,3.0,13092.0,open
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,140.0,1.05660377358,0.589743589744,5.0,17716.0,2.0,13092.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
-1.0,-1.0,0.290322580645,0.00534759358289,-0.354838709677,458.0,0.973684210526,0.348571428571,21.0,12799.0,2.0,8459.0,close
-1.0,-1.0,0.164835164835,0.00534759358289,-0.593406593407,458.0,0.973684210526,0.24,21.0,12799.0,2.0,8459.0,close
-1.0,-1.0,0.0,0.0256121587391,-1.0,351.0,0.311475409836,0.467391304348,18.0,12799.0,2.0,8459.0,close
-1.0,-1.0,0.147058823529,0.0256121587391,-0.441176470588,351.0,0.223404255319,0.901098901099,18.0,12799.0,3.0,8459.0,open
-1.0,-1.0,0.375,0.00591049817056,-0.15,351.0,0.223404255319,0.663003663004,18.0,12799.0,2.0,8459.0,open
0.0,-1.0,0.347107438017,0.00591049817056,-0.173553719008,351.0,0.223404255319,0.300366300366,18.0,12799.0,3.0,8459.0,close
0.0,-1.0,0.459459459459,0.0256121587391,-0.0810810810811,118.0,0.678571428571,0.490909090909,8.0,12799.0,3.0,8459.0,close
0.0,-1.0,0.459459459459,0.0256121587391,-0.0810810810811,118.0,0.475,0.411764705882,8.0,10242.0,3.0,8459.0,close
0.0,-1.0,0.459459459459,0.0256121587391,-0.0810810810811,118.0,0.59375,0.474576271186,8.0,12799.0,3.0,8459.0,close
0.0,-1.0,0.459459459459,0.0256121587391,-0.0810810810811,118.0,0.475,0.411764705882,8.0,12799.0,3.0,8459.0,close
1.0,1.0,0.428571428571,0.00253307064453,-0.142857142857,0.0,0.5,0.928571428571,2.0,12799.0,1.0,8459.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
-1.0,-1.0,0.570422535211,0.0256121587391,0.197183098592,167.0,0.459459459459,0.948275862069,6.0,4679.0,2.0,11355.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,open
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
1.0,144.0,0.947712418301,0.0256121587391,0.901960784314,5733.0,0.612648221344,0.713656387665,239.0,19865.0,2.0,16302.0,close
