F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-Hashtable<String Integer>,F2-AccessibleObject,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.BufferedOutputStream,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-longValue,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-NA,F9-wrapper,F9-uniqueId,F9-compressableMimeTypes,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
7401,org/apache/catalina/startup,org/apache/catalina/startup/Tomcat.java,541,True,3,40,1023,6,6,518,1,53,0.248191681736,663,343,0.517345399698,0.833333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7,BAD_PRACTICE,0.0207182320442,NM_CONFUSING,19,3,0,0.0387685290764,0.00399087799316,0.000285062713797,0.5,0.2,0.005,0.233716475096,0.36972554116,-0.6,0.00897790055249,0.0331491712707,0.36972554116,-0.735294117647,-0.142857142857,63,12347,2358,16334,65,0.130434782609,0,45,20,110,0.0390713387998,352,194,289,835,2,158,1,0.202042780371,3,7464,0,2515,4967,-1,14946,4949,0.101263128386,386,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,4372,17995,3,3989,close
7401,org/apache/catalina/startup,org/apache/catalina/startup/Tomcat.java,541,True,76,40,1023,6,10,518,11,53,0.566907775769,663,343,0.517345399698,0.269736842105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7,BAD_PRACTICE,0.0151933701657,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0387685290764,0.00399087799316,0.000570125427594,-1.0,0.0,0.0,0.233716475096,0.36972554116,-1.0,0.00897790055249,0.0331491712707,0.36972554116,-0.735294117647,-0.142857142857,18,6274,1063,10261,65,0.130434782609,0,45,20,110,0.0390713387998,352,194,289,835,2,158,1,0.202042780371,3,7464,0,2515,4967,-1,14946,4949,0.101263128386,386,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4372,17995,3,3989,open
7401,org/apache/catalina/startup,org/apache/catalina/startup/Tomcat.java,541,True,0,40,1023,6,0,518,1,53,0.597649186257,663,343,0.517345399698,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7,CORRECTNESS,0.000690607734807,BC_IMPOSSIBLE_CAST,9,1,2,0.0387685290764,0.00399087799316,0.00114025085519,-1.0,0.0,0.0,0.208333333333,0.196614583333,-1.0,0.00138121546961,0.00207182320442,0.196614583333,-0.735294117647,-0.142857142857,53,11097,1933,15084,65,0.130434782609,0,45,20,110,0.0390713387998,352,194,289,835,2,158,1,0.202042780371,3,7464,0,2515,4967,-1,14946,4949,0.101263128386,386,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,4372,17995,3,3989,open
7401,org/apache/catalina/startup,org/apache/catalina/startup/Tomcat.java,541,True,0,40,1023,6,0,518,1,53,0.595840867993,663,343,0.517345399698,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7,STYLE,0.0158839779006,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.0387685290764,0.00399087799316,0.00114025085519,-1.0,0.347826086957,0.00731751936094,0.259713701431,0.300892035952,-0.304347826087,0.0110497237569,0.0766574585635,0.300892035952,-0.735294117647,-0.142857142857,53,11097,1933,15084,65,0.130434782609,0,45,20,110,0.0390713387998,352,194,289,835,2,158,1,0.202042780371,3,7464,0,2515,4967,-1,14946,4949,0.101263128386,386,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,4372,17995,3,3989,open
17620,org/apache/catalina/startup,org/apache/catalina/startup/UserConfig.java,2994,True,20,20,1023,2,0,518,7,53,0.846501128668,187,146,0.780748663102,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,3,STYLE,0.0559392265193,REC_CATCH_EXCEPTION,20,3,1,0.0387685290764,0.00171037628278,0.000570125427594,-1.0,0.148148148148,0.00407097659188,0.259713701431,0.300892035952,-0.703703703704,0.0110497237569,0.0766574585635,0.300892035952,-0.735294117647,-1.0,18,14008,3201,17995,65,0.00702576112412,0,45,20,110,0.0390713387998,281,34,3,318,2,247,1,0.076810063172,3,7464,0,2515,4967,-1,14946,4949,0.101263128386,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3989,17995,3,3989,open
17966,org/apache/catalina/startup,org/apache/catalina/startup/WebAnnotationSet.java,3191,True,51,11,1023,1,0,518,8,53,0.911007025761,261,78,0.298850574713,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,1,STYLE,0.0110497237569,UCF_USELESS_CONTROL_FLOW,20,3,1,0.0387685290764,0.000570125427594,0.000570125427594,-1.0,0.125,0.00352822580645,0.259713701431,0.300892035952,-0.75,0.0110497237569,0.0766574585635,0.300892035952,-0.735294117647,-1.0,13,5946,1009,9933,65,0.0,0,45,20,110,0.0390713387998,335,114,287,736,0,221,0,0.186559268197,0,7464,0,2515,4967,0,14946,4949,0.101263128386,902,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4888,17995,3,3989,open
7220,org/apache/catalina/startup,org/apache/catalina/startup/WebappServiceLoader.java,524,True,18,4,1023,1,12,518,4,53,0.836842105263,116,57,0.491379310345,0.222222222222,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,1,BAD_PRACTICE,0.00138121546961,OS_OPEN_STREAM,16,2,1,0.0387685290764,0.000570125427594,0.000570125427594,1.0,0.5,0.0078125,0.233716475096,0.36972554116,0.0,0.00897790055249,0.0331491712707,0.36972554116,-0.735294117647,1.0,8,3223,520,7210,65,0.015503875969,0,45,20,110,0.0390713387998,34,26,0,60,3,8,3,0.183172224733,6,7464,0,2515,4967,0,14946,4949,0.101263128386,611,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4597,17995,3,3989,close
8509,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/ConnectorStoreAppender.java,696,True,0,9,1017,1,4,199,1,38,0.149152542373,183,91,0.497267759563,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,MALICIOUS_CODE,0.00552486187845,MS_SHOULD_BE_FINAL,16,1,0,0.00399087799316,0.000570125427594,0.0,0.0,1.0,0.0,0.195729537367,0.16601223569,1.0,0.00276243093923,0.0352209944751,0.16601223569,-0.142857142857,1.0,4,4522,696,8509,144,0.0,2,19,125,165,0.0461999102257,259,4,0,263,0,255,0,0.203914946842,0,2822,0,174,92,0,3088,2648,0.0963917431541,2772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6759,17995,71,4057,close
8509,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StandardEngineSF.java,696,True,31,1,1017,1,12,199,10,38,0.649484536082,49,38,0.775510204082,0.225806451613,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0483425414365,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00399087799316,0.000570125427594,0.000570125427594,1.0,0.485714285714,0.00805793285056,0.259713701431,0.300892035952,-0.0285714285714,0.0110497237569,0.0766574585635,0.300892035952,-0.142857142857,1.0,5,4522,696,8509,144,0.0,2,19,125,165,0.0461999102257,8,3,7,18,0,5,0,0.0920511216946,0,2822,0,174,92,0,3088,2648,0.0963917431541,4395,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8382,17995,71,4057,close
8509,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StoreConfigLifecycleListener.java,696,True,22,9,1017,1,0,199,4,38,0.581818181818,82,65,0.792682926829,1.0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0559392265193,REC_CATCH_EXCEPTION,20,3,1,0.00399087799316,0.000570125427594,0.000570125427594,-1.0,0.148148148148,0.00407097659188,0.259713701431,0.300892035952,-0.703703703704,0.0110497237569,0.0766574585635,0.300892035952,-0.142857142857,-1.0,8,4522,696,8509,144,0.198948948949,2,19,125,165,0.0461999102257,151,12,2,165,11,139,18,0.114910431523,31,2822,2,174,92,7,3088,2648,0.0963917431541,71,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4057,17995,71,4057,open
8492,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StoreFileMover.java,691,True,3,15,1017,1,6,199,1,38,3.13461538462,108,76,0.703703703704,0.833333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,BAD_PRACTICE,0.0207182320442,NM_CONFUSING,19,3,0,0.00399087799316,0.00171037628278,0.000285062713797,-0.5,0.2,0.005,0.233716475096,0.36972554116,-0.6,0.00897790055249,0.0331491712707,0.36972554116,-0.142857142857,-1.0,2,4522,696,8509,144,0.00481927710843,2,19,125,165,0.0461999102257,174,1,0,175,1,173,1,0.0224142639011,2,2822,0,174,92,0,3088,2648,0.0963917431541,611,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4597,17995,71,4057,open
8492,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StoreFileMover.java,691,True,19,15,1017,1,12,199,5,38,0.673076923077,108,76,0.703703703704,0.631578947368,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,BAD_PRACTICE,0.0151933701657,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.00399087799316,0.00171037628278,0.000570125427594,-1.0,0.0,0.0,0.233716475096,0.36972554116,-1.0,0.00897790055249,0.0331491712707,0.36972554116,-0.142857142857,-1.0,2,4522,696,8509,144,0.00481927710843,2,19,125,165,0.0461999102257,174,1,0,175,1,173,1,0.0224142639011,2,2822,0,174,92,0,3088,2648,0.0963917431541,611,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4597,17995,71,4057,open
8492,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StoreFileMover.java,691,True,18,15,1017,1,16,199,7,38,0.754807692308,108,76,0.703703703704,0.222222222222,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,BAD_PRACTICE,0.0151933701657,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.00399087799316,0.00171037628278,0.000570125427594,-1.0,0.0,0.0,0.233716475096,0.36972554116,-1.0,0.00897790055249,0.0331491712707,0.36972554116,-0.142857142857,-1.0,2,4522,696,8509,144,0.00481927710843,2,19,125,165,0.0461999102257,174,1,0,175,1,173,1,0.0224142639011,2,2822,0,174,92,0,3088,2648,0.0963917431541,611,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4597,17995,71,4057,open
8509,org/apache/catalina/storeconfig,org/apache/catalina/storeconfig/StoreLoader.java,696,True,0,10,1017,1,4,199,1,38,0.278571428571,149,108,0.724832214765,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,MALICIOUS_CODE,0.00552486187845,MS_SHOULD_BE_FINAL,16,1,0,0.00399087799316,0.000570125427594,0.0,0.0,1.0,0.0,0.195729537367,0.16601223569,1.0,0.00276243093923,0.0352209944751,0.16601223569,-0.142857142857,1.0,3,4522,696,8509,144,0.0,2,19,125,165,0.0461999102257,2,2,10,14,0,0,0,0.00716966966967,0,2822,0,174,92,0,3088,2648,0.0963917431541,4496,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8483,17995,71,4057,close
