F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
10746,org/apache/catalina/core,org/apache/catalina/core/StandardServer.java,0,True,3,40,2429,1,8,1082,1,74,0.599123767798,475,254,0.534736842105,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,2,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.0486604702023,0.00109349371241,0.000546746856206,-1.0,0.22619047619,0.0134637188209,0.251700680272,0.164239473184,-0.547619047619,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-1.0,3,4321,0,9535,12833,0.10941445153,6347,5285,7548,24465,0.122252951878,253,229,64,546,229,24,253,0.10941445153,546,12833,64,5285,6347,24,24465,7548,0.122252951878,155,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5542,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardService.java,0,True,3,26,2429,1,8,1082,1,74,0.421851289833,358,178,0.497206703911,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,1,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.0486604702023,0.000546746856206,0.000546746856206,-1.0,0.22619047619,0.0134637188209,0.251700680272,0.164239473184,-0.547619047619,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-1.0,2,4321,0,9535,12833,0.117367673578,6347,5285,7548,24465,0.122252951878,698,168,483,1349,168,530,698,0.117367673578,1349,12833,483,5285,6347,530,24465,7548,0.122252951878,2193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7581,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,6,81,2429,1,8,1082,4,74,0.988211173757,1062,500,0.470809792844,0.833333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.0486604702023,0.00765445598688,0.000546746856206,-1.0,0.22619047619,0.0134637188209,0.251700680272,0.164239473184,-0.547619047619,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,29,81,2429,1,12,1082,7,74,0.311635058944,1062,500,0.470809792844,0.172413793103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.0486604702023,0.00765445598688,0.000546746856206,-1.0,0.22619047619,0.0134637188209,0.251700680272,0.164239473184,-0.547619047619,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,12,1082,1,74,0.707329574577,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,17,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,60,9466,0,14680,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,12,1082,1,74,0.4478728857,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,17,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,12,1082,1,74,0.574577139928,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,17,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,12,1082,1,74,0.479241414659,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,17,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,10,1082,1,74,0.709379805228,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,20,3,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,10,1082,1,74,0.71168631471,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.034,IS2_INCONSISTENT_SYNC,20,3,0,0.0486604702023,0.00765445598688,0.0,0.0,0.117647058824,0.00741473059812,0.196261682243,0.240585610424,-0.764705882353,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,4,1082,1,74,0.140953357253,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MALICIOUS_CODE,0.002,MS_FINAL_PKGPROTECT,18,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.666666666667,0.017094017094,0.251700680272,0.164239473184,0.333333333333,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-0.857142857143,71,10683,0,15897,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,0,81,2429,1,4,1082,1,74,0.0435674013326,1062,500,0.470809792844,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MALICIOUS_CODE,0.0553333333333,MS_PKGPROTECT,18,2,0,0.0486604702023,0.00765445598688,0.0,0.0,0.168674698795,0.0107864265217,0.251700680272,0.164239473184,-0.66265060241,0.00266666666667,0.0466666666667,0.164239473184,-0.662921348315,-0.857142857143,93,12714,0,17928,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
17995,org/apache/catalina/core,org/apache/catalina/core/StandardWrapper.java,0,True,11,81,2429,1,12,1082,3,74,0.474628395695,1062,500,0.470809792844,0.818181818182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,14,MT_CORRECTNESS,0.008,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.0486604702023,0.00765445598688,0.000546746856206,-1.0,0.0833333333333,0.00545634920635,0.196261682243,0.240585610424,-0.833333333333,0.002,0.012,0.240585610424,-0.662921348315,-0.857142857143,96,12781,0,17995,12833,0.142458020829,6347,5285,7548,24465,0.122252951878,1682,457,71,2210,457,1225,1682,0.142458020829,2210,12833,71,5285,6347,1225,24465,7548,0.122252951878,347,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5734,17995,79,5466,open,open
