F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-1.0,-1.0,0.0,0.0,-1.0,8034,0.647435897436,0.376930063579,150,8127,2,7554,open
-1.0,-1.0,0.529411764706,0.00162733930024,0.0588235294118,8034,0.717948717949,0.907894736842,150,645,2,72,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.943502824859,0.292105263158,150,11125,1,10606,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.943502824859,0.265789473684,150,11125,1,10606,open
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.326923076923,0.697368421053,150,1741,3,1168,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,1.11320754717,0.690763052209,150,6363,1,9227,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,1.11320754717,0.746987951807,150,6363,1,9227,open
-1.0,-1.0,0.0,0.0,-1.0,8034,0.454138702461,0.70230314348,150,8614,2,8041,open
-1.0,-1.0,0.473684210526,0.00244100895037,-0.0526315789474,8034,0.454138702461,0.680672268908,150,8614,2,8016,open
-1.0,-1.0,0.0,0.00162733930024,-1.0,8034,0.454138702461,0.156862745098,150,8614,3,8041,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,8034,0.454138702461,0.27731092437,150,8614,2,7696,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,8034,0.454138702461,0.303921568627,150,8614,2,1349,open
-1.0,-1.0,0.0632911392405,0.00244100895037,-0.873417721519,8034,0.454138702461,0.862745098039,150,8614,2,4687,open
-1.0,-0.818181818182,0.0416666666667,0.0,-0.916666666667,8034,1.0034562212,0.970822281167,150,11142,3,1623,open
-1.0,-0.818181818182,0.0416666666667,0.0,-0.916666666667,8034,1.0034562212,0.806366047745,150,11142,3,1623,open
-1.0,-0.818181818182,0.0416666666667,0.0,-0.916666666667,8034,1.0034562212,0.73050397878,150,11142,3,1623,open
-1.0,-0.818181818182,0.0,0.0,-1.0,8034,1.0034562212,0.43023872679,150,11142,2,8099,open
0.0,-0.818181818182,0.0,0.00325467860049,-1.0,8034,1.0034562212,0.412201591512,150,11142,2,2159,open
0.0,-0.818181818182,0.0,0.00325467860049,-1.0,8034,1.0034562212,0.462068965517,150,11142,2,4672,open
0.0,-0.818181818182,0.9,0.0,0.8,8034,1.0034562212,0.0785145888594,150,11142,2,8409,close
-0.5,-0.818181818182,0.0491803278689,0.00244100895037,-0.901639344262,8034,1.0034562212,0.399204244032,150,11142,3,12888,open
-0.5,-0.818181818182,0.0491803278689,0.00244100895037,-0.901639344262,8034,1.0034562212,0.390716180371,150,11142,3,12888,open
-0.5,-0.818181818182,0.0491803278689,0.00244100895037,-0.901639344262,8034,1.0034562212,0.191777188329,150,11142,3,12888,open
-1.0,0.5,0.0416666666667,0.0,-0.916666666667,8034,0.104575163399,0.864436619718,150,11834,3,4143,open
1.0,0.5,0.761904761905,0.0,0.52380952381,8034,0.104575163399,0.0897887323944,150,11834,2,11261,close
1.0,0.5,0.222222222222,0.00162733930024,-0.555555555556,8034,0.104575163399,0.725352112676,150,11834,2,3091,close
1.0,0.5,0.333333333333,0.0,-0.333333333333,8034,0.104575163399,0.725352112676,150,11834,3,3091,close
-1.0,-1.0,0.5,0.0,0.0,8034,0.685744016649,0.230144927536,150,6392,2,2265,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.685744016649,0.664927536232,150,6392,2,2298,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.685744016649,0.623188405797,150,6392,2,2222,open
-1.0,-1.0,0.529411764706,0.00162733930024,0.0588235294118,8034,0.0889292196007,0.127192982456,150,6363,2,5315,open
-1.0,-1.0,0.0,0.0,-1.0,8034,0.0889292196007,0.74269005848,150,6363,3,5315,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.0889292196007,0.736842105263,150,6363,2,5315,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.0889292196007,0.732456140351,150,6363,2,5315,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.0889292196007,0.711988304094,150,6363,2,5315,open
-1.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.0889292196007,0.739766081871,150,6363,2,5315,open
-1.0,-1.0,0.0,0.00162733930024,-1.0,8034,0.0889292196007,0.368421052632,150,6363,3,12720,open
1.0,1.0,0.761904761905,0.0,0.52380952381,8034,1.17647058824,0.822222222222,150,8110,2,7537,close
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,8034,1.39393939394,0.502808988764,150,13392,3,10574,open
1.0,-0.5,0.180722891566,0.0,-0.638554216867,8034,0.460591133005,0.27072243346,150,13494,1,8053,close
-1.0,-0.5,0.180722891566,0.0,-0.638554216867,8034,0.460591133005,0.601140684411,150,13494,1,11223,open
-1.0,-0.5,0.391304347826,0.00244100895037,-0.217391304348,8034,0.460591133005,0.823574144487,150,13494,3,12772,open
-1.0,-0.5,0.0,0.0,-1.0,8034,0.460591133005,0.977186311787,150,13494,2,12541,open
1.0,-0.428571428571,0.125,0.00162733930024,-0.75,8034,1.40585774059,0.798785425101,150,8618,3,4552,close
-1.0,-0.428571428571,0.0,0.0,-1.0,8034,1.40585774059,0.806882591093,150,8618,2,12837,open
-1.0,-0.428571428571,0.0,0.0,-1.0,8034,1.40585774059,0.465182186235,150,8618,2,12835,open
-1.0,-0.428571428571,0.0,0.00244100895037,-1.0,8034,1.40585774059,0.777327935223,150,8618,2,12921,open
-1.0,-0.428571428571,0.25,0.00244100895037,-0.5,8034,1.40585774059,0.738663967611,150,8618,3,9018,open
-1.0,-0.428571428571,0.25,0.00244100895037,-0.5,8034,1.40585774059,0.774898785425,150,8618,3,9018,open
-1.0,-0.428571428571,0.0,0.00162733930024,-1.0,8034,1.40585774059,0.898785425101,150,8618,2,1177,open
-1.0,-0.428571428571,0.222222222222,0.00162733930024,-0.555555555556,8034,1.40585774059,0.991902834008,150,8618,3,7028,open
-1.0,-0.428571428571,0.0,0.00244100895037,-1.0,8034,1.40585774059,0.902024291498,150,8618,2,1869,open
1.0,-0.428571428571,0.489361702128,0.00162733930024,-0.0212765957447,8034,1.40585774059,0.701619433198,150,8618,2,12921,close
1.0,-0.428571428571,0.489361702128,0.00162733930024,-0.0212765957447,8034,1.40585774059,0.108906882591,150,8618,3,12921,close
1.0,-0.428571428571,0.489361702128,0.00162733930024,-0.0212765957447,8034,1.40585774059,0.825506072874,150,8618,3,12921,close
0.0,-0.428571428571,0.0243902439024,0.0,-0.951219512195,8034,1.40585774059,0.0704453441296,150,8618,3,161,open
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.818181818182,0.744680851064,150,3279,3,2706,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.447619047619,0.565868263473,150,1612,1,1039,open
-1.0,-1.0,0.489361702128,0.00162733930024,-0.0212765957447,8034,0.447619047619,0.715568862275,150,1612,3,1039,open
-1.0,-1.0,0.489361702128,0.00162733930024,-0.0212765957447,8034,0.447619047619,0.595808383234,150,1612,3,1039,open
-1.0,-1.0,0.489361702128,0.00162733930024,-0.0212765957447,8034,0.447619047619,0.97005988024,150,1612,3,1039,open
1.0,0.333333333333,0.529411764706,0.00162733930024,0.0588235294118,8034,0.257510729614,0.692537313433,150,13101,1,5762,close
-1.0,0.333333333333,0.0416666666667,0.0,-0.916666666667,8034,0.257510729614,0.14328358209,150,13101,3,4566,open
0.0,0.333333333333,0.0243902439024,0.0,-0.951219512195,8034,0.257510729614,0.844776119403,150,13101,3,1177,open
0.0,0.333333333333,0.285714285714,0.0,-0.428571428571,8034,0.257510729614,0.889552238806,150,13101,3,12292,close
1.0,0.333333333333,0.761904761905,0.0,0.52380952381,8034,0.257510729614,0.946268656716,150,13101,2,5762,close
0.0,0.333333333333,0.107142857143,0.0,-0.785714285714,8034,0.257510729614,0.889552238806,150,13101,2,12292,close
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.386363636364,0.80303030303,150,1231,1,657,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.386363636364,0.628787878788,150,1231,1,658,open
-1.0,-1.0,0.0,0.0,-1.0,8034,1.4704595186,0.810699588477,150,8551,3,7590,open
0.0,-1.0,0.0,0.00325467860049,-1.0,8034,1.4704595186,0.520987654321,150,8551,2,2310,open
-1.0,-1.0,0.0,0.00244100895037,-1.0,8034,1.4704595186,0.962139917695,150,8551,2,7978,open
-1.0,-1.0,0.333333333333,0.0,-0.333333333333,8034,1.4704595186,0.5329218107,150,8551,2,6703,open
0.0,-1.0,0.0,0.0,-1.0,8034,1.4704595186,0.144032921811,150,8551,2,1068,open
0.0,-1.0,0.0,0.0,-1.0,8034,1.4704595186,0.19670781893,150,8551,2,1052,open
0.0,-1.0,0.0,0.00325467860049,-1.0,8034,0.867346938776,0.813793103448,150,6389,2,6035,open
0.0,-1.0,0.0,0.00325467860049,-1.0,8034,0.867346938776,0.811348294107,150,6389,2,6035,open
0.0,-1.0,0.0,0.00325467860049,-1.0,8034,0.867346938776,0.385057471264,150,6389,2,72,open
0.0,-1.0,0.0,0.00325467860049,-1.0,8034,0.867346938776,0.711412151067,150,6389,2,8053,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,8034,1.14102564103,0.696132596685,150,11142,3,3164,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,8034,1.14102564103,0.779005524862,150,11142,3,8409,open
1.0,1.0,0.761904761905,0.0,0.52380952381,8034,0.485714285714,0.540983606557,150,3653,2,7125,close
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,8034,0.685863874346,0.888252148997,150,11147,3,6383,open
-1.0,-1.0,0.615384615385,0.00244100895037,0.230769230769,8034,0.365079365079,0.416666666667,150,3592,2,3019,open
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,8034,0.365079365079,0.416666666667,150,3592,3,3019,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,8034,0.365079365079,0.729166666667,150,3592,3,3019,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,8034,0.61216730038,0.940552016985,150,13355,1,8251,open
-1.0,-1.0,0.0416666666667,0.0,-0.916666666667,79,0.273684210526,0.459677419355,3,6041,3,5468,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,79,0.273684210526,0.701612903226,3,6041,2,5468,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,79,0.273684210526,0.508064516129,3,6041,3,5468,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,79,0.273684210526,0.540322580645,3,6041,3,5468,open
-1.0,-1.0,0.0,0.0,-1.0,2239,2.04545454545,0.835616438356,61,9696,2,9123,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,2239,1.14130434783,0.972093023256,61,6804,1,6225,open
1.0,1.0,0.333333333333,0.00162733930024,-0.333333333333,2239,0.376344086022,0.954545454545,61,6389,3,6188,close
1.0,1.0,0.180722891566,0.0,-0.638554216867,2239,0.376344086022,0.935064935065,61,6389,1,6188,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.376344086022,0.512987012987,61,6389,2,6231,close
1.0,1.0,0.391304347826,0.00244100895037,-0.217391304348,2239,0.376344086022,0.935064935065,61,6389,3,6188,close
1.0,1.0,0.489361702128,0.00162733930024,-0.0212765957447,2239,0.376344086022,0.961038961039,61,6389,3,6231,close
1.0,1.0,0.180722891566,0.0,-0.638554216867,2239,0.301369863014,0.535714285714,61,6363,1,3402,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.301369863014,0.401785714286,61,6363,2,7027,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.826086956522,0.826923076923,61,6363,2,7176,close
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,2239,0.955223880597,0.725352112676,61,9684,3,394,open
0.0,-1.0,0.0,0.00325467860049,-1.0,2239,0.543554006969,0.287138584247,61,5117,2,4540,open
-1.0,-1.0,0.0,0.00162733930024,-1.0,2239,0.543554006969,0.635094715852,61,5117,2,4544,open
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.247191011236,0.351145038168,61,6363,2,7030,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.730769230769,0.767857142857,61,6363,2,7841,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,1.11764705882,0.836734693878,61,7551,2,6978,close
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.655172413793,0.728813559322,61,7623,2,7050,close
1.0,0.0,1.0,0.00244100895037,1.0,2239,1.56934306569,0.973333333333,61,1683,2,1110,close
0.0,0.0,0.0243902439024,0.0,-0.951219512195,2239,1.56934306569,0.968,61,1683,3,159,open
1.0,1.0,0.761904761905,0.0,0.52380952381,2239,0.826086956522,0.826923076923,61,7706,2,7133,close
1.0,0.333333333333,0.180722891566,0.0,-0.638554216867,2239,0.100877192982,0.851351351351,61,7600,1,3402,close
1.0,0.333333333333,0.761904761905,0.0,0.52380952381,2239,0.100877192982,0.152027027027,61,7600,2,7027,close
-1.0,0.333333333333,0.0416666666667,0.0,-0.916666666667,2239,0.100877192982,0.983108108108,61,7600,3,7027,open
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,128,0.480446927374,0.578397212544,2,6259,3,9123,open
-1.0,-1.0,0.222222222222,0.00162733930024,-0.555555555556,1005,0.683899556869,0.214574898785,20,6259,3,6550,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,1005,1.1036036036,0.997073170732,20,6259,3,8948,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,1005,1.1036036036,0.588292682927,20,6259,3,2247,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,156,0.671641791045,0.428571428571,7,9755,1,3279,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,156,0.761904761905,0.835443037975,7,4431,1,3858,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,156,1.73333333333,1.48924731183,7,9755,3,9182,open
0.0,-1.0,0.0,0.00325467860049,-1.0,156,0.951219512195,0.804945054945,7,6259,3,9182,open
-1.0,-1.0,0.0,0.0,-1.0,156,0.951219512195,0.952380952381,7,6259,2,9182,open
-1.0,-1.0,0.473684210526,0.00244100895037,-0.0526315789474,156,0.951219512195,0.923076923077,7,6259,2,9182,open
-1.0,-1.0,0.489361702128,0.00162733930024,-0.0212765957447,156,1.5,0.915254237288,7,2905,3,2332,open
0.0,1.0,0.9,0.0,0.8,463,0.547008547009,0.159705159705,6,7326,2,1943,close
-1.0,-1.0,0.454545454545,0.00244100895037,-0.0909090909091,463,0.706484641638,0.811320754717,6,6259,3,6753,open
-1.0,-1.0,0.133333333333,0.00162733930024,-0.733333333333,463,0.706484641638,0.977358490566,6,6259,2,6753,open
-1.0,-1.0,0.615384615385,0.00244100895037,0.230769230769,463,0.663265306122,0.610810810811,6,3004,2,2431,open
-1.0,-1.0,0.0,0.00244100895037,-1.0,414,1.03571428571,0.662551440329,9,10279,3,9706,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,209,1.14285714286,0.675496688742,8,2656,3,0,open
-1.0,-1.0,0.529411764706,0.00162733930024,0.0588235294118,23315,0.830917874396,0.525229357798,399,10109,3,2125,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.830917874396,0.278669724771,399,10109,1,8361,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.830917874396,0.233944954128,399,10109,1,8361,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.830917874396,0.361811926606,399,10109,3,9536,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.830917874396,0.547591743119,399,10109,3,9536,open
-1.0,-1.0,0.0632911392405,0.00244100895037,-0.873417721519,23315,0.830917874396,0.38876146789,399,10109,2,8068,open
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.59375,0.688524590164,399,9114,2,8541,close
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,1.22093023256,0.374704491726,399,4925,3,4352,open
-1.0,-0.25,0.454545454545,0.00244100895037,-0.0909090909091,23315,0.683856502242,0.702994011976,399,13494,2,12921,open
1.0,-0.25,0.454545454545,0.00244100895037,-0.0909090909091,23315,0.683856502242,0.550898203593,399,13494,3,6415,close
-1.0,-0.25,0.180722891566,0.0,-0.638554216867,23315,0.683856502242,0.249101796407,399,13494,1,8429,open
0.5,-0.25,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.683856502242,0.344311377246,399,13494,3,12921,close
0.5,-0.25,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.683856502242,0.355688622754,399,13494,3,12921,close
-1.0,-0.25,0.222222222222,0.00162733930024,-0.555555555556,23315,0.683856502242,0.698203592814,399,13494,3,10591,open
-1.0,-0.25,0.222222222222,0.00162733930024,-0.555555555556,23315,0.683856502242,0.716167664671,399,13494,3,8320,open
-1.0,-0.25,0.489361702128,0.00162733930024,-0.0212765957447,23315,0.683856502242,0.702994011976,399,13494,2,12921,open
-1.0,0.0,0.180722891566,0.0,-0.638554216867,23315,0.398713826367,0.194616977226,399,6832,1,12709,open
1.0,0.0,0.489361702128,0.00162733930024,-0.0212765957447,23315,0.398713826367,0.83850931677,399,6832,2,2727,close
-1.0,-1.0,0.761904761905,0.0,0.52380952381,23315,0.380952380952,0.422680412371,399,13033,2,12460,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,23315,0.380952380952,0.969072164948,399,13033,3,3887,open
-1.0,-1.0,0.761904761905,0.0,0.52380952381,23315,0.0543735224586,0.0888030888031,399,13033,2,12460,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.0543735224586,0.276061776062,399,13033,3,12460,open
0.0,-1.0,0.107142857143,0.0,-0.785714285714,23315,0.0543735224586,0.621621621622,399,13033,2,12460,open
0.0,-1.0,0.107142857143,0.0,-0.785714285714,23315,0.0543735224586,0.828185328185,399,13033,2,12460,open
0.0,-1.0,0.107142857143,0.0,-0.785714285714,23315,0.0543735224586,0.918918918919,399,13033,2,12460,open
0.0,-1.0,0.107142857143,0.0,-0.785714285714,23315,0.0543735224586,0.694980694981,399,13033,2,12460,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.623728813559,0.238791423002,399,13447,3,12874,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.623728813559,0.312865497076,399,13447,3,12874,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,23315,0.623728813559,0.690058479532,399,13447,3,4796,open
-1.0,-1.0,0.0,0.0,-1.0,23315,0.623728813559,0.957115009747,399,13447,2,6546,open
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.645161290323,0.68253968254,399,6389,2,10763,close
1.0,0.0,0.761904761905,0.0,0.52380952381,23315,0.41935483871,0.420560747664,399,6389,2,10763,close
-1.0,0.0,0.391304347826,0.00244100895037,-0.217391304348,23315,0.41935483871,0.68691588785,399,6389,3,4290,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.540816326531,0.59649122807,399,12187,1,8359,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.540816326531,0.690058479532,399,12187,1,1235,open
1.0,1.0,0.180722891566,0.0,-0.638554216867,23315,0.26582278481,0.885245901639,399,10647,1,11601,close
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.26582278481,0.549180327869,399,10647,2,11614,close
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.638888888889,0.986111111111,399,7168,2,6595,close
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.547563805104,0.771535580524,399,10938,1,5287,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.547563805104,0.890449438202,399,10938,1,5287,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.547563805104,0.231039325843,399,10938,3,10798,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.547563805104,0.268258426966,399,10938,3,10798,open
-1.0,-1.0,0.391304347826,0.00244100895037,-0.217391304348,23315,0.547563805104,0.681179775281,399,10938,3,10798,open
-1.0,-1.0,0.0632911392405,0.00244100895037,-0.873417721519,23315,0.547563805104,0.644662921348,399,10938,2,6775,open
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.358490566038,0.41935483871,399,11337,2,10764,close
-1.0,-1.0,0.0,0.00162733930024,-1.0,23315,0.990740740741,0.840163934426,399,8184,3,6702,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.851851851852,5.66071428571,399,764,3,191,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.550621669627,0.366352201258,399,9137,3,8564,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.550621669627,0.519916142558,399,9137,1,2395,open
0.0,-1.0,0.0243902439024,0.0,-0.951219512195,23315,0.550621669627,0.526205450734,399,9137,3,159,open
-1.0,-1.0,0.0,0.00162733930024,-1.0,6335,1.17297297297,0.653758542141,118,4713,2,7472,open
-1.0,-1.0,0.180722891566,0.0,-0.638554216867,23315,0.550621669627,0.14570230608,399,9137,1,7122,open
1.0,-0.333333333333,0.180722891566,0.0,-0.638554216867,23315,0.447852760736,0.878472222222,399,9137,1,6920,close
-1.0,-0.333333333333,0.761904761905,0.0,0.52380952381,23315,0.447852760736,0.246527777778,399,9137,2,8564,open
-1.0,-0.333333333333,0.0632911392405,0.00244100895037,-0.873417721519,23315,0.447852760736,0.326388888889,399,9137,2,8564,open
-1.0,-1.0,0.761904761905,0.0,0.52380952381,23315,0.17032967033,0.181818181818,399,10554,2,9981,open
-1.0,0.0,0.0217391304348,0.00162733930024,-0.95652173913,23315,0.491228070175,0.0642533936652,399,11473,2,3838,open
0.0,0.0,0.0243902439024,0.0,-0.951219512195,23315,0.491228070175,0.747511312217,399,11473,3,3865,close
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.85,0.490654205607,399,4766,3,4193,open
-0.5,-1.0,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.85,0.595794392523,399,4766,3,4193,open
0.0,-1.0,0.333333333333,0.0,-0.333333333333,23315,0.85,0.308411214953,399,4766,2,2844,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,23315,0.85,0.859813084112,399,4766,3,4193,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,23315,0.85,0.81308411215,399,4766,3,4193,open
-1.0,-0.333333333333,0.180722891566,0.0,-0.638554216867,23315,0.146198830409,0.796536796537,399,12388,1,1998,open
1.0,-0.333333333333,0.761904761905,0.0,0.52380952381,23315,0.146198830409,0.233766233766,399,12388,2,11815,close
-0.5,-0.333333333333,0.0491803278689,0.00244100895037,-0.901639344262,23315,0.146198830409,1.62987012987,399,12388,3,11815,open
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.571428571429,0.544117647059,399,6389,2,12460,close
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.513513513514,0.602941176471,399,6389,2,12460,close
1.0,1.0,0.0632911392405,0.00244100895037,-0.873417721519,23315,0.513513513514,0.926470588235,399,6389,2,12460,close
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.193548387097,0.240506329114,399,6389,2,6923,close
-1.0,-1.0,0.0,0.0,-1.0,23315,0.586956521739,0.421752738654,399,775,1,159,open
-1.0,-1.0,0.0412371134021,0.00162733930024,-0.917525773196,23315,0.586956521739,0.503912363067,399,775,3,6718,open
0.0,-1.0,0.0,0.0,-1.0,23315,0.586956521739,0.0892018779343,399,775,1,159,open
-1.0,-1.0,0.0,0.0,-1.0,23315,0.586956521739,0.0923317683881,399,775,1,159,open
-1.0,-1.0,0.133333333333,0.00162733930024,-0.733333333333,23315,0.520710059172,0.83014354067,399,3436,2,1875,open
1.0,1.0,0.761904761905,0.0,0.52380952381,23315,0.327868852459,0.415730337079,399,6389,2,12460,close
-1.0,-1.0,0.133333333333,0.00162733930024,-0.733333333333,23315,0.777777777778,0.833333333333,399,13494,2,12921,open
1.0,0.2,0.454545454545,0.00244100895037,-0.0909090909091,23315,0.47619047619,0.672897196262,399,13033,2,122,close
1.0,0.2,0.529411764706,0.00162733930024,0.0588235294118,23315,0.47619047619,0.635514018692,399,13033,2,122,close
1.0,0.2,0.489361702128,0.00162733930024,-0.0212765957447,23315,0.47619047619,0.672897196262,399,13033,2,122,close
-1.0,0.2,0.180722891566,0.0,-0.638554216867,23315,0.47619047619,0.892523364486,399,13033,1,2858,open
0.0,0.2,0.107142857143,0.0,-0.785714285714,23315,0.47619047619,0.859813084112,399,13033,2,12460,open
-1.0,-1.0,0.761904761905,0.0,0.52380952381,23315,0.772727272727,0.714285714286,399,4695,2,4122,open
