F116,F115,F117,F121,F110,F64,F104,F101,F68,F72,F22,F77,status
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,9235.0,0.147046674928,0.373762376238,99.0,6009.0,3.0,8669.0,open
-1.0,-1.0,0.192307692308,0.00505263157895,-0.538461538462,9235.0,0.147046674928,0.0965346534653,99.0,6009.0,2.0,9111.0,open
-1.0,-1.0,0.0,0.00926315789474,-0.875,9235.0,0.147046674928,0.779084158416,99.0,6009.0,2.0,8377.0,open
-0.5,-1.0,0.2,0.00505263157895,-0.6,9235.0,0.147046674928,0.315748762376,99.0,6009.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.147046674928,0.213180693069,99.0,6009.0,3.0,7142.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.147046674928,0.729579207921,99.0,6009.0,3.0,11033.0,open
-1.0,-1.0,0.0,0.00926315789474,-1.0,9235.0,0.147046674928,0.728650990099,99.0,6009.0,2.0,6155.0,open
0.0,-1.0,0.675977653631,0.00926315789474,0.379888268156,9235.0,0.147046674928,0.537438118812,99.0,6009.0,3.0,11033.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.147046674928,0.98452970297,99.0,6009.0,3.0,11033.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.147046674928,0.997834158416,99.0,6009.0,3.0,11033.0,open
0.0,-1.0,0.864864864865,0.00505263157895,0.72972972973,9235.0,0.147046674928,0.935952970297,99.0,6009.0,2.0,11033.0,open
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,9235.0,0.147046674928,0.0300123762376,99.0,6009.0,3.0,8653.0,open
0.0,-1.0,0.864864864865,0.00505263157895,0.72972972973,9235.0,0.147046674928,0.933477722772,99.0,6009.0,2.0,11033.0,open
0.0,-1.0,0.0,0.00631578947368,-1.0,9235.0,0.147046674928,0.126856435644,99.0,6009.0,2.0,7396.0,open
0.0,-1.0,0.0,0.00631578947368,-1.0,9235.0,0.147046674928,0.126237623762,99.0,6009.0,2.0,7396.0,open
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,9235.0,0.324074074074,0.651162790698,99.0,13775.0,3.0,8444.0,open
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,9235.0,0.324074074074,0.81976744186,99.0,13775.0,3.0,8444.0,open
-0.5,-1.0,0.2,0.00505263157895,-0.6,9235.0,0.177510040161,0.582387190684,99.0,13775.0,3.0,11033.0,open
-0.5,-1.0,0.2,0.00505263157895,-0.6,9235.0,0.177510040161,0.581222707424,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.58981077147,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.625036390102,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.573508005822,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.660553129549,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.55691411936,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.177510040161,0.730713245997,99.0,13775.0,2.0,11033.0,open
0.0,-1.0,0.15625,0.00926315789474,-0.6875,9235.0,0.177510040161,0.995050946143,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.27,0.00126315789474,-0.4,9235.0,0.16,0.63950617284,99.0,8190.0,1.0,2569.0,open
-1.0,-1.0,0.192307692308,0.00505263157895,-0.538461538462,9235.0,0.16,0.535802469136,99.0,8190.0,3.0,9111.0,open
-1.0,-1.0,0.125,0.000421052631579,-0.75,9235.0,0.16,0.387654320988,99.0,8190.0,3.0,11033.0,open
-1.0,-1.0,0.125,0.000421052631579,-0.75,9235.0,0.16,0.604938271605,99.0,8190.0,3.0,11033.0,open
-1.0,-1.0,0.5,0.000421052631579,0.0,9235.0,0.16,0.148148148148,99.0,8190.0,3.0,11033.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.16,0.753086419753,99.0,8190.0,2.0,8444.0,open
-1.0,-1.0,0.192307692308,0.00505263157895,-0.538461538462,9235.0,0.222222222222,0.686520376176,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.222222222222,0.896551724138,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0,0.000421052631579,-1.0,9235.0,0.189958283671,0.0187830952143,99.0,13775.0,2.0,6752.0,open
0.0,-1.0,0.222222222222,0.000421052631579,-0.555555555556,9235.0,0.189958283671,0.0032970326706,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.470176840843,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.460585473074,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.651413727645,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.434409031871,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.69177740034,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.729143770606,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.0951143970427,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.443500849236,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.374662803477,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.507343390948,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.497752023179,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.383055250275,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.564491957238,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.555799780198,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.518433409931,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.268508342492,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.87711060046,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.317114596863,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.29738235588,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.664701768408,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.674692776501,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.9072834449,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.361574582875,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.923768608253,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.708862024178,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.622739534419,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.612848436407,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.413727645119,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.737436307323,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.0265760815266,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.718353481866,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.342791487661,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.597262463783,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.451793385953,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.534718753122,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.54520931162,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.526725946648,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.0730342691578,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.587870916175,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.423918473374,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.488760115896,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.479168748127,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0127388535032,0.00631578947368,-0.974522292994,9235.0,0.189958283671,0.577879908083,99.0,13775.0,3.0,11033.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.470276750924,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.460685383155,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.651513637726,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.434608852033,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.692077130582,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.729343590768,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.0952143071236,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.443700669398,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.374762713558,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.507443301029,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.49785193326,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.383155160356,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.564591867319,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.555899690279,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.518533320012,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.268608252573,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.877310420621,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.317214506944,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.297582176042,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.664801678489,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.674792686582,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.907383354981,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.361774403037,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.923868518333,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.709161754421,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.6228394445,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.612948346488,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.4138275552,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.737536217404,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.0266759916076,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.718553302028,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.342991307823,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.343091217904,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.597362373864,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.451893296034,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.534818663203,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.5453092217,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.526825856729,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.0731341792387,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.587970826256,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.424018383455,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.488860025977,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.479268658208,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.0392156862745,0.00631578947368,-0.921568627451,9235.0,0.189958283671,0.577979818164,99.0,13775.0,2.0,6752.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.647916874813,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.63253072235,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.687980817264,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.726546108502,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.895294235188,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.091917274453,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.553202118094,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.2650614447,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.874213208113,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.291637526226,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.126286342292,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.358677190529,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.704066340294,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.608152662604,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.408832051154,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.0239784194225,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.827954840643,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.844539914077,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.339594365071,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.542611649515,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.393745628934,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.0367669097812,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.574133280048,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.021645021645,0.00631578947368,-0.95670995671,9235.0,0.189958283671,0.861624537916,99.0,13775.0,2.0,11033.0,open
0.0,-1.0,0.15625,0.00926315789474,-0.6875,9235.0,0.189958283671,0.956339294635,99.0,13775.0,2.0,11033.0,open
0.0,-1.0,0.15625,0.00926315789474,-0.6875,9235.0,0.189958283671,0.96553102208,99.0,13775.0,2.0,11033.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.383333333333,0.925531914894,99.0,8190.0,3.0,11033.0,open
0.0,-1.0,0.025641025641,0.00631578947368,-0.641025641026,9235.0,0.383333333333,0.627659574468,99.0,8190.0,2.0,11033.0,open
-1.0,-1.0,0.181818181818,0.00505263157895,-0.636363636364,9235.0,0.0996441281139,0.749226006192,99.0,7372.0,3.0,6637.0,open
-1.0,-1.0,0.27,0.00126315789474,-0.4,9235.0,0.0996441281139,0.796439628483,99.0,7372.0,1.0,8481.0,open
-1.0,-1.0,0.27,0.00126315789474,-0.4,9235.0,0.0996441281139,0.722910216718,99.0,7372.0,1.0,8639.0,open
-1.0,-1.0,0.224137931034,0.00631578947368,-0.5,9235.0,0.0996441281139,0.749226006192,99.0,7372.0,3.0,6637.0,open
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,9235.0,0.583333333333,0.8984375,99.0,13246.0,3.0,6565.0,open
1.0,1.0,0.416666666667,0.00631578947368,-0.0833333333333,120.0,0.269662921348,0.858267716535,2.0,11801.0,3.0,8769.0,close
1.0,1.0,0.27,0.00126315789474,-0.4,120.0,0.371794871795,0.929752066116,2.0,8459.0,1.0,8617.0,close
1.0,1.0,0.27,0.00126315789474,-0.4,120.0,0.371794871795,0.851239669421,2.0,8459.0,1.0,8617.0,close
1.0,1.0,1.0,0.0,1.0,120.0,0.371794871795,0.413223140496,2.0,8459.0,2.0,6174.0,close
-1.0,-1.0,0.196078431373,0.00631578947368,-0.56862745098,2069.0,0.474576271186,0.206621004566,54.0,7412.0,3.0,6691.0,open
0.0,-1.0,0.675977653631,0.00926315789474,0.379888268156,2069.0,0.571428571429,0.716666666667,54.0,12688.0,3.0,9946.0,open
-1.0,-1.0,0.120689655172,0.00126315789474,-0.758620689655,2069.0,0.377777777778,0.938461538462,54.0,11635.0,3.0,8429.0,open
-1.0,-1.0,0.333333333333,0.00926315789474,-0.333333333333,2069.0,0.377777777778,0.938461538462,54.0,11635.0,2.0,8429.0,open
1.0,0.777777777778,0.416666666667,0.00631578947368,-0.0833333333333,1192.0,0.130904951622,0.526829268293,49.0,4759.0,3.0,3938.0,close
1.0,0.777777777778,0.5,0.00505263157895,0.0,1192.0,0.130904951622,0.251884700665,49.0,4759.0,1.0,4044.0,close
-1.0,0.777777777778,0.120689655172,0.00126315789474,-0.758620689655,1192.0,0.130904951622,0.319290465632,49.0,4759.0,3.0,3196.0,open
1.0,0.777777777778,0.27,0.00126315789474,-0.4,1192.0,0.130904951622,0.230598669623,49.0,4759.0,1.0,5006.0,close
